Submission ID,Organization Name,Stage,HTSUS code,Product,Date Posted,Response Closes
USTR-2019-0005-0475,18th and Walnut LLC,Denied,4202219000,Allyn Tote Bag,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0477,18th and Walnut LLC,Denied,4202219000,Accordion Travel Wallet,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0478,18th and Walnut LLC,Denied,4202921500,Essentials Clutch Wallet,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0481,18th and Walnut LLC,Denied,4202921500,Slim Wallet,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0482,Versare Solutions LLC,Denied,9403200050,MP10 Portable Accordion Partition,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0484,DSM Nutritional Products LLC,Denied,2914503000,PARSOL® 1789 (“Avobenzone”),"Jul 9, 2019","Jul 23, 2019"
USTR-2019-0005-0492,voestalpine Rotec Inc.,Denied,8708998180,Seat Belt Buckle Pretensioner (BP2-9597),"Jul 15, 2019","Jul 29, 2019"
USTR-2019-0005-0494,"Golden Dragon Association, Inc.",Denied,9405106010,1030-FM CH,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0497,Gordon Companies Inc,Granted,9405300010,Christmas Lights,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0498,"Supreme Products International, LLC",Denied,9403200080,Worktable,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0499,"Golden Dragon Association, Inc.",Denied,9405106010,1051-5 SBZ,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0504,"YourGreen2Go, Inc.",Denied,4823700020,"Pulp Fiber cups, bowls, and plates","Jul 30, 2019","Aug 13, 2019"
USTR-2019-0005-0509,"WEC Manufacturing, LLC",Granted,9403200050,Cold Rolled Steel Lockers,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0510,"Steel Heart, Ltd.",Denied,7323999080,Replica metal sap bucket with rope handl,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0511,Covalent Chemical LLC,Denied,2919905050,TCPP,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0518,"Aquascape Designs, Inc.",Denied,8414809000,Pond Aeration Kit,"Sep 25, 2019","Oct 9, 2019"
USTR-2019-0005-0521,Behlen Mfg. Co. Inc,Denied,8708403000,50 hp tiller top gear box,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0522,RANDA,Denied,4202128170,"LUGGAGE - OUTER SURFACE TEXTILE, MMF","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-0523,RANDA,Denied,4203300000,BELTS AND BANDOLIERS OF LEATHER,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-0527,"LANDS Superabrasives, Co.",Denied,2850005000,cubic boron nitride,"Aug 2, 2019","Aug 16, 2019"
USTR-2019-0005-0528,Commercial Enameling Co,Granted,7324900000,Porcelain enameled cast iron sinks,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0529,RP Advanced Mobile Systems LLC,Denied,4011908010,RP SOF and Spartan Series Tires,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0530,Patriot Timber Products,Denied,4412395030,SurePly®,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0534,Hengye Inc.,Denied,3824993900,Zeolite Molecular Sieve,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0537,Patriot Timber Products,Denied,4412395030,PatriotBead®,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0539,"Animal Adventure, LLC",Denied,9401806025,Sweet Seats Character Chair,"Jul 9, 2019","Jul 23, 2019"
USTR-2019-0005-0540,Patriot Timber Products,Denied,4412395030,RevolutionPly®,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0545,Patriot Timber Products,Denied,4412395030,IronPly®,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0548,Taurus International Corporation,Denied,8708305090,Anchor Block,"Aug 30, 2019","Sep 13, 2019"
USTR-2019-0005-0549,F&F Imports LLC DBA State Bicycle Co,Granted,8712002500,Bicycles,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0556,Jeanne Simmons Accessories Inc.,Denied,6504003000,Hats and other headgear,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0557,New Thinking Fashion USA Inc,Denied,5309214010,Woven 100% Linen fabric,"Jul 9, 2019","Jul 23, 2019"
USTR-2019-0005-0561,Revolusation Inc. (DBA Bagito),Granted,3923210095,"Bagito Original, Grande and Produce/Bulk","Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0564,"Pinta International, Inc.",Denied,9403704031,NewAgePet® Feral Cat House,"Sep 16, 2019","Sep 30, 2019"
USTR-2019-0005-0565,Ultrachase Inc,Denied,9403409060,CABINETS,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0576,Jeanne Simmons Accessories Inc.,Denied,6505003090,Hats and other headgear,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0577,Colson Group USA,Denied,8716905060,Swivel Rig,"Jul 12, 2019","Jul 26, 2019"
USTR-2019-0005-0582,"Sailrite Enterprises, Inc.",Denied,8452299000,Sailrite Fabricator Sewing Machine,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0584,DSM Nutritional Products LLC,Denied,2918235000,PARSOL® EHS (“Octisalate”),"Jul 9, 2019","Jul 23, 2019"
USTR-2019-0005-0586,"Acoustic Ceiling Products, LLC",Granted,3918105000,Genesis Ceiling Tile,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0587,DSM Nutritional Products LLC,Denied,2926904801,"PARSOL® 340 (""Octocrylene"")","Jul 9, 2019","Jul 23, 2019"
USTR-2019-0005-0588,Central Ink Corporation,Denied,3204179018,Pigment Red 57:1,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0589,Bonne Bell LLC.,Denied,3923300090,HDPE/LDPE Oval Tube and PP Cap,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0590,"Innovative Water Care, LLC",Denied,3824993900,Polyaluminum Chloride,"Sep 16, 2019","Sep 30, 2019"
USTR-2019-0005-0592,New Thinking Fashion USA Inc,Denied,5309294010,woven fabric of Flax for apparel use.,"Jul 9, 2019","Jul 23, 2019"
USTR-2019-0005-0593,Thunderbox Inc. DBA Sea to Summit,Denied,4202923131,Dry Sacks,"Sep 28, 2019","Oct 12, 2019"
USTR-2019-0005-0594,Phifer Incorporated,Denied,5903902500,Sheerweave®,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0595,Radiator Supply House,Denied,8708915000,Aluminum Core Material,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0597,"Seahawk Designs, Inc.",Denied,9403907080,Steel Core Storage Bed/Components,"Aug 8, 2019","Aug 22, 2019"
USTR-2019-0005-0598,The Michaels Companies,Denied,6810990080,Miniature Figurines,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0600,Colson Group USA,Denied,8716903000,Swivel Caster,"Jul 12, 2019","Jul 26, 2019"
USTR-2019-0005-0603,BEST LIGHTING PRODUCTS,Denied,9405108020,2-HEAD LED PLASTIC EMERGENCY LIGHT,"Jul 12, 2019","Jul 26, 2019"
USTR-2019-0005-0604,Bluestone Metals & Chemicals,Denied,2822000000,Cobalt Oxide,"Jul 10, 2019","Jul 24, 2019"
USTR-2019-0005-0608,"Consolidated Metco, Inc",Denied,8708305020,Automotive Iron Brake Drum,"Jul 19, 2019","Aug 2, 2019"
USTR-2019-0005-0609,Jeanne Simmons Accessories Inc.,Denied,6505007090,Hats and other headgear,"Jul 2, 2019","Jul 16, 2019"
USTR-2019-0005-0610,I D INTERNATIONAL INC.,Denied,9403308000,Wooden Furniture for Office,"Jul 10, 2019","Jul 24, 2019"
USTR-2019-0005-0613,"E & E CO., LTD DBA JLA HOME",Denied,9403509045,Amelia Queen Upholstery Headboard,"Jul 26, 2019","Aug 9, 2019"
USTR-2019-0005-0616,CLBY Inc. DBA D&M Flooring,Denied,4412333225,Reactive stained engineered flooring,"Sep 24, 2019","Oct 8, 2019"
USTR-2019-0005-0622,Vale Mill (Rochdale) Ltd,Denied,9403200050,Drying Racks,"Jul 16, 2019","Jul 30, 2019"
USTR-2019-0005-0625,DSM Nutritional Products LLC,Denied,2918235000,PARSOL® HMS (Homosalate),"Jul 9, 2019","Jul 23, 2019"
USTR-2019-0005-0627,DSM Nutritional Products LLC,Denied,2918994300,PARSOL® MCX (Octinoxate),"Jul 9, 2019","Jul 23, 2019"
USTR-2019-0005-0632,Milliken & Company,Denied,5402203050,PET HT 1000 Denier Yarn,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0633,"Brilliant Group, Inc.",Denied,3204138000,"C.I Basic Red 1:1, CAS# 3069-39-1","Aug 30, 2019","Sep 13, 2019"
USTR-2019-0005-0641,Top Care Poducts Inc,Denied,4421999780,Wooden (MDF) Toilet Seats,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0642,SE Brands Inc.,Denied,9401790025,Jasper 4pc Outdoor Seating Set,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0643,SE Brands Inc.,Denied,9401790011,Augusta 5pc Outdoor Sectional,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0646,Hussey Seating Company,Granted,9401790050,Non-Upholstered Chair Assembly,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0648,SE Brands Inc.,Denied,9401790011,Forsyth 5pc Outdoor Sectional,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0650,"Advantek Marketing, Inc",Denied,7326908688,The Pet Gazebo,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0651,"Melrob US, Inc.",Denied,2835395000,Ammoniumpolyphosphate (APP),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0653,SE Brands Inc.,Denied,9401790011,Canton 6pc Outdoor Sectional,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0654,SE Brands Inc.,Denied,9401790011,Dalton 5pc Outdoor Sectional,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0657,SE Brands Inc.,Denied,9401790025,Blakely 5pc Outdoor Sectional - Black,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0659,Top Care Poducts Inc,Denied,8302416050,Decorative Window and Shower Rods,"Jul 25, 2019","Aug 8, 2019"
USTR-2019-0005-0661,SE Brands Inc.,Denied,9401790011,Trenton 4pc Outdoor Sectional,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0663,Hussey Seating Company,Denied,9401710031,STANCHION ASSY|QUATTRO|  (Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0666,SE Brands Inc.,Denied,9401790011,Birmingham 5pc Outdoor Sectional,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0669,Hussey Seating Company,Denied,9401790050,STANCHION ASSY|QUATTRO| (Non-Upholstered,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0671,AHQ LLC,Denied,4202221500,"PVC/PU handbags, totes, satchel, clutch","Jul 11, 2019","Jul 25, 2019"
USTR-2019-0005-0672,XCAD Valve & Irrigation Inc,Denied,8481803030,"5"" Gear-Operated DI Butterfly Valve","Aug 23, 2019","Sep 6, 2019"
USTR-2019-0005-0673,SE Brands Inc.,Denied,9401790011,Concord 4pc Outdoor Sectional,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0675,"Melrob US, Inc.",Denied,2924191150,"N,N-Dimethylacrylamide (NNDMA, DMAA)","Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0676,Hussey Seating Company,Denied,9401710031,BACK ASSY|QUATTRO|  (Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0677,SE Brands Inc.,Denied,9401790011,Bessemer 5pc Outdoor Sectional,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0679,First Continental International (NJ) Inc.,Denied,2917130030,Sebacic Acid,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0680,SE Brands Inc.,Denied,9401790011,Jackson 5pc Outdoor Sectional,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0681,Hussey Seating Company,Denied,9401790050,BACK ASSY|QUATTRO|  (Non-Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0682,"Mytech, Inc.",Denied,2924191110,"Acrylamide, Crystal","Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0683,SE Brands Inc.,Denied,9401790011,Lakeland 4pc Outdoor Seating Set,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0684,"Melrob US, Inc.",Denied,2916142050,Glycidylmethacrylate (GMA),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0685,Hussey Seating Company,Denied,9401710031,BACK ASSY|QUATTRO EXTM|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0686,SE Brands Inc.,Denied,9401790011,Marietta 4pc Outdoor Seating Set,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0687,Hussey Seating Company,Denied,9401710031,SEAT ASSY|QUATTRO EXTM|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0690,SE Brands Inc.,Denied,9401790025,Monticello 3pc Bistro - Black & White,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0691,Hussey Seating Company,Denied,9401710031,STANCHION|QUATTRO|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0692,Plug Power Inc,Denied,8545192000,MEA,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0693,SE Brands Inc.,Denied,9401790025,Monticello 3pc Bistro - Blue & White,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0695,"Melrob US, Inc.",Denied,2916142050,Hydroxypropylmethacrylate (HPMA),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0696,Hussey Seating Company,Denied,9401710031,STANCHION ASSY|QUATTRO EXTM|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0697,SE Brands Inc.,Denied,9401790011,Pearson Rocking Chair - Dark Brown (Pair,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0698,Hussey Seating Company,Denied,9401710031,ARMREST ASSY|QUATTRO| (Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0699,SE Brands Inc.,Denied,9401790011,Pearson Rocking Chair - White (Pair),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0701,Hussey Seating Company,Denied,9401790050,ARMREST ASSY|QUATTRO|  (Non-Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0702,"Melrob US, Inc.",Denied,2903799070,1-Bromo-5-Chloropentane (BCP),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0703,SE Brands Inc.,Denied,9401790011,Hampton 5pc Outdoor Sectional,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0704,Hussey Seating Company,Denied,9401710031,CHR MDL ASSY|METRO|   (Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0705,SE Brands Inc.,Denied,9401790011,Montgomery 3pc Outdoor Seating,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0706,Hussey Seating Company,Denied,9401790050,CHR MDL ASSY|METRO|  (Non-Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0707,Hussey Seating Company,Denied,9401710031,FOLD DOWN MECHANISM|METRO|  Upholstered,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0708,Hussey Seating Company,Denied,9401790050,FOLD DOWN MECHANISM|METRO|  Non-Upholst.,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0710,Hussey Seating Company,Denied,9401710031,ARMREST ASSY|METRO|  (Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0712,Hussey Seating Company,Denied,9401790050,ARMREST ASSY|METRO|  (Non-Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0713,Hussey Seating Company,Denied,9401710031,BEAM|METRO|  (Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0716,Hussey Seating Company,Denied,9401790050,BEAM|METRO|  (Non-Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0717,LIVEBAITVENDING.COM,Granted,8476810000,ADA ANGLER BAIT & TACKLE VENDOR,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0718,Jeanne Simmons Accessories Inc.,Denied,6505000800,Hats or other headwear,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0719,Signo. LLC,Denied,2921196190,Taurine Powder with Anticaking,"Jul 15, 2019","Jul 29, 2019"
USTR-2019-0005-0720,Hussey Seating Company,Denied,9401710031,DUST COVER|FLD DN MECH|  (Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0721,Promax Engineering LLC,Denied,8708407000,"Fork, Rang Shift, vehicle transimission","Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0722,Hussey Seating Company,Denied,9401710031,STANCHION ASSY|GALLERY 3|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0724,Hussey Seating Company,Denied,9401710031,END CAP|FLD DN MECH|  (Upholstered),"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0728,Designer Pet Products Inc,Denied,9403608081,Cat Tree Furniture,"Jul 9, 2019","Jul 23, 2019"
USTR-2019-0005-0740,"S and W Cabinets, Inc.",Denied,9403409060,Cabinets,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0741,Hussey Seating Company,Denied,9401710031,BACK ASSY|ETO|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0743,Hussey Seating Company,Denied,9401710031,SEAT ASSY|ETO|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0744,Hussey Seating Company,Granted,9401905081,FOOT ASSY|MOLDED|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0745,Everest Group USA,Denied,8479899499,Tie down straps,"Jul 8, 2019","Jul 22, 2019"
USTR-2019-0005-0746,Hussey Seating Company,Denied,9401790050,SEAT|FUSION|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0747,Designer Pet Products Inc,Denied,9403608081,Pet Storage Chest,"Jul 8, 2019","Jul 22, 2019"
USTR-2019-0005-0749,Hussey Seating Company,Denied,9401790050,BACK|FUSION|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0750,Hussey Seating Company,Denied,9401790050,STANCHION|FUSION|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0751,Hussey Seating Company,Denied,9401905081,HINGE ASSY|ETO|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0752,Hussey Seating Company,Denied,9401710031,STANCHION ASSY|ETO|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0753,Hussey Seating Company,Denied,9401710031,STANCHION|ETO|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0754,Hussey Seating Company,Denied,9401710031,ARMREST ASSY|ETO|,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0755,"Harmony Paper Company, LLC",Denied,4811909080,Harmony Hues,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0756,"Henge Docks, LLC",Denied,8471801000,Vertical Docking Station for MacBook Pro,"Jul 10, 2019","Jul 24, 2019"
USTR-2019-0005-0759,Healthway Home Products Inc,Denied,8537109160,Air Purifier Hepa Type Main Filter,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0765,Gross Mechanical Labs Incorporated,Granted,8481801085,IBV Series Valve,"Jul 9, 2019","Jul 23, 2019"
USTR-2019-0005-0766,Fluvitex USA Inc,Granted,5513110040,Range of Grusblad Comforter,"Jul 9, 2019","Jul 23, 2019"
USTR-2019-0005-0767,Healthway Home Products Inc,Denied,8537109160,Air Purifier Mother Board PCBA,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0770,Healthway Home Products Inc,Denied,8537109160,High Voltage Power Supply PCBA,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0772,"C.P.S. Distributors, Inc.",Denied,8527298000,KMC100,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-0773,B&W North America Inc.,Denied,3923109000,Protective Hard Cases,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0779,American Bag Corporation,Granted,5402203010,500d PET AB Flat Yarn,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0780,"Siborui USA, Inc.",Denied,8708704545,Off Road Aluminum Alloy Wheels,"Aug 20, 2019","Sep 3, 2019"
USTR-2019-0005-0782,KPL Scaffold Inc.,Denied,4412109000,Laminated Veneer Lumber Scaffold Plank,"Jul 12, 2019","Jul 26, 2019"
USTR-2019-0005-0783,American Bag Corporation,Granted,5402203030,500d PET AB Twisted Yarn,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0785,La Beaute Fatale LLC,Denied,3304200000,"Brow Fixx & Tint, 3 grams, eyebrow gel","Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0786,La Beaute Fatale LLC,Denied,3304200000,Matte Liquid Lipstick 1.8g,"Jul 3, 2019","Jul 17, 2019"
USTR-2019-0005-0801,Torque Parts LLC,Denied,8708305090,Air Brake Components,"Jul 5, 2019","Jul 19, 2019"
USTR-2019-0005-0803,Fuyao Glass America Inc.,Denied,4016931050,Moulding BR54522,"Sep 9, 2019","Sep 23, 2019"
USTR-2019-0005-0804,Fuyao Glass America Inc.,Denied,4016931050,Low seal BR61601,"Sep 9, 2019","Sep 23, 2019"
USTR-2019-0005-0807,"Archroma U.S., Inc.",Denied,2921592000,"4,4'Diamino-2,2'-stilbenedisulfonic acid","Jul 24, 2019","Aug 7, 2019"
USTR-2019-0005-0826,"Tomofun, LLC",Denied,8525805050,Furbo Dog Camera,"Jul 18, 2019","Aug 1, 2019"
USTR-2019-0005-0827,Discover Energy Corp.,Denied,8507208031,Maintenance Free Traction Batteries,"Sep 29, 2019","Oct 13, 2019"
USTR-2019-0005-0829,"TEAM INTERNATIONAL GROUP OF AMERICA, INC.",Denied,8516604070,Air Fryer/Air Fryer Oven,"Jul 17, 2019","Jul 31, 2019"
USTR-2019-0005-0830,Scribe Opco Inc DBA Bic Graphic,Denied,4202920807,Koozie® Olympus Kooler - Item 16017,"Sep 22, 2019","Oct 6, 2019"
USTR-2019-0005-0834,Philatronic Inc,Denied,7007190000,Tempered Glass Screen Protector,"Jul 5, 2019","Jul 19, 2019"
USTR-2019-0005-0836,"TEAM INTERNATIONAL GROUP OF AMERICA, INC.",Denied,8508110000,Cyclonic Vacuum Cleaner,"Jul 17, 2019","Jul 31, 2019"
USTR-2019-0005-0837,ZW USA INC,Granted,3923210095,DOG WASTE BAGS,"Jul 5, 2019","Jul 19, 2019"
USTR-2019-0005-0850,Versare Solutions LLC,Denied,9403200050,VersiPanel/Fold Acoustical Partition,"Jul 8, 2019","Jul 22, 2019"
USTR-2019-0005-0851,Handgards Inc.,Granted,3923210095,Sacks And Bags (including Cones) Of Poly,"Jul 10, 2019","Jul 24, 2019"
USTR-2019-0005-0852,Gleim Publications,Denied,4202128130,"Attache bag, man made.","Jul 15, 2019","Jul 29, 2019"
USTR-2019-0005-0853,SABIC Innovative Plastics US LLC,Denied,2921511000,m-phenylenediamine,"Jul 8, 2019","Jul 22, 2019"
USTR-2019-0005-0865,"Hugo Bosca Company, INC>",Denied,4202316000,Men's & Ladies' Leather Wallets,"Sep 14, 2019","Sep 28, 2019"
USTR-2019-0005-0866,Taurus International Corporation,Denied,8302303060,5135490 / Ball Joint Housing,"Sep 4, 2019","Sep 18, 2019"
USTR-2019-0005-0868,"Distribution Results, Inc.",Granted,4823700040,Wood pulp cellulose sponge blocks,"Jul 8, 2019","Jul 22, 2019"
USTR-2019-0005-0870,"S & G Resources, Inc.",Denied,2918120000,Tartaric Acid - granular chemical,"Aug 28, 2019","Sep 11, 2019"
USTR-2019-0005-0871,Chubby Pet Products LLC.,Denied,0511993060,Dried Mealworms,"Jul 18, 2019","Aug 1, 2019"
USTR-2019-0005-0873,Osram Sylvania Inc.,Denied,8539100010,Sealed Beam headlights for Automobiles,"Jul 15, 2019","Jul 29, 2019"
USTR-2019-0005-0878,Osram Sylvania Inc.,Denied,8539100050,Sealed Beam headlights for Automobiles,"Jul 15, 2019","Jul 29, 2019"
USTR-2019-0005-0879,Entertainment Cinemas Leominstr LLC,Denied,9401616031,Recliner Cinema Seat,"Jul 8, 2019","Jul 22, 2019"
USTR-2019-0005-0882,"JL Audio, Inc.",Denied,8518908100,Motor Assembly,"Jul 25, 2019","Aug 8, 2019"
USTR-2019-0005-0884,"Damao Luggage International, Inc DBA Chariot Travelware",Denied,4202128170,Luggage,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-0885,Taurus International Corporation,Denied,8708947550,PS007999-100  / Rotor Blank,"Sep 4, 2019","Sep 18, 2019"
USTR-2019-0005-0886,"US Motorworks, LLcC",Denied,8413309090,Automotive Water Pump,"Jul 8, 2019","Jul 22, 2019"
USTR-2019-0005-0887,"TOMATEC America, Inc.",Denied,3207200000,Glass Enamel,"Jul 18, 2019","Aug 1, 2019"
USTR-2019-0005-0891,"Pacific Bridge Packaging, Inc.",Denied,7310210050,Aerosol Cans,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-0893,"PBI Performance Products, Inc.",Denied,2921591700,"Tetra Amino Biphenyl (TAB, CAS# 91-95-2)","Jul 11, 2019","Jul 25, 2019"
USTR-2019-0005-0894,"Damao Luggage International, Inc DBA Chariot Travelware",Denied,4202122150,ABS LUGGAGE SET,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-0898,Gleim Publications,Denied,4202128170,Tote Bags,"Jul 17, 2019","Jul 31, 2019"
USTR-2019-0005-0899,STAJAC INDUSTRIES DBA EXCELLENCE INDUSTRIES,Denied,8418300000,Coffin style commercial freezer,"Jul 8, 2019","Jul 22, 2019"
USTR-2019-0005-0901,Methanol Institute,Denied,2905111000,Methanol,"Jul 9, 2019","Jul 23, 2019"
USTR-2019-0005-0904,Fuyao Glass America Inc.,Denied,4016931050,BMW G05 Lower Seal,"Sep 9, 2019","Sep 23, 2019"
USTR-2019-0005-0905,Phifer Incorporated,Denied,5402203010,polyester yarn,"Jul 8, 2019","Jul 22, 2019"
USTR-2019-0005-0907,"JL Audio, Inc.",Denied,8518908100,Top Plates,"Jul 25, 2019","Aug 8, 2019"
