Submission ID,Organization Name,Stage,HTSUS code,Product,Date Posted,Response Closes
USTR-2019-0017-37173,Champion Power Equipment,Denied,8465960015,Log splitters,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37175,"American Textile Company, Inc.",Granted,6302100020,Mattress and pillow protectors,"Nov 1, 2019","Nov 15, 2019"
USTR-2019-0017-37178,6D Helmets LLC,Granted,6506106030,6D ATS-1 and ATS-1R,"Nov 1, 2019","Nov 15, 2019"
USTR-2019-0017-37179,B&Z Galvanized Industry Inc.,Denied,7217204510,20 gauge galvanized steel wire,"Nov 1, 2019","Nov 15, 2019"
USTR-2019-0017-37182,"American Textile Company, Inc.",Denied,6307909889,Pillow shells,"Nov 1, 2019","Nov 15, 2019"
USTR-2019-0017-37184,"American Textile Company, Inc.",Denied,6302319020,bed sheets,"Nov 1, 2019","Nov 15, 2019"
USTR-2019-0017-37185,B&Z Galvanized Industry Inc.,Denied,7217204510,27 gauge electro-plated galvanized wire,"Nov 1, 2019","Nov 15, 2019"
USTR-2019-0017-37186,"American Textile Company, Inc.",Denied,6302319050,Mattress protectors,"Nov 1, 2019","Nov 15, 2019"
USTR-2019-0017-37187,"American Textile Company, Inc.",Granted,6302319040,Pillow protectors,"Nov 1, 2019","Nov 15, 2019"
USTR-2019-0017-37189,"American Textile Company, Inc.",Granted,9404901000,pillow shells,"Nov 1, 2019","Nov 15, 2019"
USTR-2019-0017-37190,"American Textile Company, Inc.",Granted,9404902000,pillow shells,"Nov 1, 2019","Nov 15, 2019"
USTR-2019-0017-37191,"Vinpower, Inc.",Denied,8523410000,Optical Media Unrecorded,"Nov 11, 2019","Nov 25, 2019"
USTR-2019-0017-37196,"Actrace, LLC",Granted,4901990093,"Chinese language books, printed","Nov 1, 2019","Nov 15, 2019"
USTR-2019-0017-37198,Tuxton China Inc.,Denied,6911101000,Hospitality foodservice chinaware,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37200,cohen hazan group llc,Denied,4911914040,wall art,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37201,Drain Defender LLC,Denied,3926909940,Drain Defender,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37207,"DecoPro, Inc.",Denied,6307904020,'Curtain/Drapery Tieback Tassel',"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37209,Smart Choice Medical Inc.,Denied,9619001560,Hexasorb Disposable Underpads,"Nov 19, 2019","Dec 3, 2019"
USTR-2019-0017-37210,Bright Pharma Caps Inc.,Denied,9602005010,Cellulose Capsules,"Nov 19, 2019","Dec 3, 2019"
USTR-2019-0017-37214,"Icon Heroes, LLC.",Denied,6913901000,DC Heroes Wonder Woman Statue,"Nov 3, 2019","Nov 17, 2019"
USTR-2019-0017-37215,"Essilor of America, Inc.",Denied,9001500000,"Spectacle Lenses, other than glass","Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37222,Nomad Design Tackle Inc,Denied,9507907000,Nomad Design Tackle  Artificial Baits,"Nov 18, 2019","Dec 2, 2019"
USTR-2019-0017-37225,Terova Inc,Denied,0904222000,Paprika  Crushed/Ground Steam Sterilized,"Nov 11, 2019","Nov 25, 2019"
USTR-2019-0017-37228,W.C. Redmon Co. Inc.,Denied,9506910030,"Children's exercise equipment, see att.","Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37229,Premier Specialty LLC,Denied,3926909990,Upgrade kit,"Jan 23, 2020","Feb 6, 2020"
USTR-2019-0017-37231,KOPPERS FISHING AND TACKLE CORP.,Denied,9507907000,ARTIFICIAL FISHING LURES,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37232,"CP Industries Holdings, Inc.",Denied,7304598070,Seamless Steel Pipe,"Dec 18, 2019","Jan 1, 2020"
USTR-2019-0017-37236,Krupalu International Inc.,Denied,7304246015,Stainless Steel Seamless Tubes,"Jan 30, 2020","Feb 13, 2020"
USTR-2019-0017-37238,"30 Watt Holdings, Inc.",Denied,6913905000,Face Plant,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37248,2075560 Ontario Limited DBA BG Distribution & Marketing,Denied,9507907000,Artificial Fishing Lures,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37250,"Hoy Shoe Co., Inc.",Denied,6403999065,Salt Water Sandals,"Dec 18, 2019","Jan 1, 2020"
USTR-2019-0017-37252,FH Bourke Associates,Denied,7304416045,SEAMLESS COLD DRAWN STAINLESS STEEL TUBE,"Dec 4, 2019","Dec 18, 2019"
USTR-2019-0017-37254,"DEN, Inc.",Denied,6307909889,Shoulder Dolly,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37256,"American Piping Products, Incorporated",Denied,7304191080,Seaml;ess Hot Finish Carbon Steel Pipe,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37257,Pacific Market International LLC,Denied,9617004000,Starbucks Airpot and Stanley Food Jar,"Nov 11, 2019","Nov 25, 2019"
USTR-2019-0017-37260,Advancer Inc.,Denied,3925200010,Exterior Front Entrance Door,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37261,GALAXY AUDIO INC,Denied,8518298000,TQ8-AUD,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37263,Pacific Market International LLC,Denied,7323940080,Starbucks Enamel coated stainless mug,"Nov 11, 2019","Nov 25, 2019"
USTR-2019-0017-37266,SPECTRA PREMIUM (USA) CORP.,Denied,8415908045,Automotive Condensers,"Nov 14, 2019","Nov 28, 2019"
USTR-2019-0017-37268,"Deco Slides, LLC",Denied,6406200000,Deco Slides Outsoles,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-37271,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37273,Kheper Games Inc.,Denied,6602000000,Purple Whip,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37274,GALAXY AUDIO INC,Denied,8518108030,DHXR4N,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37278,Kheper Games Inc.,Denied,6602000000,Red Whip,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37280,"CINDERELLA OF BOSTON, INC.",Denied,6404191560,CINDERELLA OF BOSTON PETITE FOOTWEAR,"Nov 21, 2019","Dec 5, 2019"
USTR-2019-0017-37281,GALAXY AUDIO INC,Denied,8518108030,EDXR/HH38D,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37282,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37284,Commercial Vehicle Group,Denied,9401901085,Seat Shock Absorber/Damper,"Jan 10, 2020","Jan 24, 2020"
USTR-2019-0017-37285,"Christini Technologies, Inc.",Denied,8714100050,Motorcycle Parts,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37287,GALAXY AUDIO INC,Denied,8518108030,EDXR/HH38N,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37288,GHC Products Inc.,Denied,3926909990,Adjustable Support Chair,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37294,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37296,Pacific Market International LLC,Denied,3926909990,Service Idea ID Sock,"Nov 11, 2019","Nov 25, 2019"
USTR-2019-0017-37297,"CALTAK ENTERPRISE, LLC",Denied,6406106500,"LEATHER BOOT UPPERS, MEN SIZE 7-15","Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37300,Moog Music,Denied,9209948000,"circuit cards, metal","Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37301,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37307,Cooshie Tooshiez LLC,Denied,9619001530,Rearz Disposable Incontinence Products,"Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37308,"Caraway Home, Inc",Denied,7615103025,"Non-stick, aluminum ceramic cookware","Nov 4, 2019","Nov 18, 2019"
USTR-2019-0017-37322,"Deco Slides, LLC",Denied,6406109040,Deco Slides Uppers,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-37324,Evike.com,Denied,9304002000,Airsoft Toy Rifle,"Jan 24, 2020","Feb 7, 2020"
USTR-2019-0017-37327,"Preferred Wire Products, Inc.",Denied,7217204510,Galvanized Round Wire,"Nov 11, 2019","Nov 25, 2019"
USTR-2019-0017-37350,"Federal Steel Supply, LLC",Denied,7304191080,SEAMLESS HOT FINISHED CARBON STEEL PIPE,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37351,GALAXY AUDIO INC,Denied,8518108030,EDXR/HHBPD,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37352,GALAXY AUDIO INC,Denied,8518108030,EDXR/HHBPN,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37355,GALAXY AUDIO INC,Denied,8518108030,ESM8-OBG-4MIXED,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37356,GALAXY AUDIO INC,Denied,8518108030,ESM8-OBG-4SEN,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37357,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37358,GALAXY AUDIO INC,Denied,8518108030,ESM8-OBG-4SHU,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37362,GALAXY AUDIO INC,Denied,8518108030,HH65SCD,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37364,GALAXY AUDIO INC,Denied,8518108030,HH65SCN,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37365,GALAXY AUDIO INC,Denied,8518108030,HSM8-OBG-4AT,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37368,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37369,"Federal Steel Supply, LLC",Denied,7304191080,SEAMLESS HOT FINISHED CARBON STEEL PIPE,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37371,TCL North America (TCL Home Appliance Co.),Denied,8528726430,Flat-panel TVs,"Jan 23, 2020","Feb 6, 2020"
USTR-2019-0017-37372,"Manakin Industries, LLC.",Denied,7606123090,Common Alloy Tread Plate,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-37374,TCL North America (TCL Home Appliance Co.),Denied,8528726440,Flat-panel TVs,"Jan 23, 2020","Feb 6, 2020"
USTR-2019-0017-37377,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37378,GALAXY AUDIO INC,Denied,8518108030,HSM8-OBG-4MIXED,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37383,"Quilter Laboratories, LLC.",Denied,8518210000,BlockDock Speakers,"Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37386,"The Fret Wire, LLC",Granted,9207900040,Electric Guitar Kit - Build Your Own,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37391,"Precious Moments, Inc",Denied,6913101000,Porcelain Figurines,"Nov 12, 2019","Nov 26, 2019"
USTR-2019-0017-37395,"Acoustic Ceiling Products, LLC",Denied,3926902500,Cre8tive Hardware Plastic Handles Knobs,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37402,HTT GROUP LLC,Denied,8714100050,Motorcycle Accessories headlight bracket,"Nov 13, 2019","Nov 27, 2019"
USTR-2019-0017-37403,AMT Datasouth Corp,Denied,8443321080,ACCEL-7450 Dot Matrix Impact Printer,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37412,GALAXY AUDIO INC,Denied,8518108030,HSM8-OBG-4SEN,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37414,LYRIC OPTICAL COMPANY INC,Denied,9001500000,Semi-finished lenses,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37419,GALAXY AUDIO INC,Denied,8518108030,HSM8-OBG-4SHU,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37420,NSK Americas,Denied,7228505015,Bars And Rods Of Other Alloy Steel,"Jan 30, 2020","Feb 13, 2020"
USTR-2019-0017-37421,Richcom Power LLC,Denied,8507600020,Richcom Power Lithium Ion battery packs,"Nov 20, 2019","Dec 4, 2019"
USTR-2019-0017-37423,GALAXY AUDIO INC,Denied,8518108030,HSM8-OBK,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37425,GALAXY AUDIO INC,Denied,8518108030,SM-BSSPT,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37431,"Federal Steel Supply, LLC",Denied,7304191080,SEAMLESS HOT FINISHED CARBON STEEL PIPE,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37433,"Federal Steel Supply, LLC",Denied,7304191080,SEAMLESS HOT FINISHED CARBON STEEL PIPE,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37438,"Real Trading, LLC",Denied,7304416045,Seamless Stainless Pipe and Hollow Bar,"Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37441,Motion Watersports,Denied,9506290080,Wakesurf Boards,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37447,TCL North America (TCL Home Appliance Co.),Denied,8528726460,Flat-panel TVs,"Jan 23, 2020","Feb 6, 2020"
USTR-2019-0017-37451,"WEIFANG HERUI TEXTILE CO.,LTD",Denied,6307102027,100% cotton kitchen towle,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37454,"Poly Express, LLC.",Denied,3925305000,Plastic Shutter Parts,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37455,Motion Watersports,Granted,6506103045,Certified Watersports Helmet,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37456,"JLO SUPPLY, LLC",Denied,3926909990,Glass Fiber Reinforced Plastic Rebar,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37457,Motion Watersports,Denied,3926909990,Magic / Water Carpet,"Nov 5, 2019","Nov 19, 2019"
USTR-2019-0017-37458,Telefield NA Inc.,Denied,8517110000,Residential Telephones,"Nov 13, 2019","Nov 27, 2019"
USTR-2019-0017-37466,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37467,"Fossil Group, Inc.",Denied,9102112520,Wrist Watch,"Dec 6, 2019","Dec 20, 2019"
USTR-2019-0017-37469,"Simpson Performance Products, Inc.",Denied,6506106075,Motorcycle safety helmet,"Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37470,Zamp Inc.,Denied,3926909990,"Zamp Shield, Zamp Vents, Zamp Retention","Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37471,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37472,Transitions Optical,Denied,9001500000,Transitions Photochromic Optical Lenses,"Nov 14, 2019","Nov 28, 2019"
USTR-2019-0017-37473,BSN Sports LLC,Denied,9506624040,Footballs and soccer balls,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37475,"Real Trading, LLC",Denied,7304416015,Seamless Stainless Tubular Products,"Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37477,"Federal Steel Supply, LLC",Denied,7304191080,SEAMLESS HOT FINISHED CARBON STEEL PIPE,"Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37479,"Piech Sales Company, LLC",Granted,4818900000,ValuePad Puppy Pads,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37481,"LILLEBABY, LLC",Denied,6307909889,SERENITY ALL SEASONS - A) COTTON  B)PET,"Jan 29, 2020","Feb 12, 2020"
USTR-2019-0017-37486,Michigan Ladder Company,Denied,3926909930,6ft Type 1A Fiberglass Stepladder,"Nov 27, 2019","Dec 11, 2019"
USTR-2019-0017-37491,GREEN CYCLE TECHNOLOGY INC.,Denied,8443992510,Ink cartridges,"Nov 11, 2019","Nov 25, 2019"
USTR-2019-0017-37506,"Real Trading, LLC",Denied,7304416005,Seamless Stainless High Nickel Pipe,"Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37507,"Ron Williams Fitness, LLC",Granted,9506910030,Iron Chest Master,"Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37508,"VICTURY SPORTS, LLC",Denied,9506624080,Ollyball,"Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37511,Michigan Ladder Company,Denied,3926909930,2ft Fiberglass Stepladder,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37515,BSN Sports LLC,Denied,9506628020,Inflatable balls other basketballs,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37517,"Piech Sales Company, LLC",Granted,4818900000,ValueWrap Line of Dog Diapers and Wraps,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37519,"Pro-Shore, LLC",Denied,8480600090,Construction mold kits,"Jan 6, 2020","Jan 20, 2020"
USTR-2019-0017-37523,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37526,Moen Incorporated,Denied,8481903000,Iron and Steel Faucet Components,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37527,"Cartec, Inc.",Denied,9612101010,finished & semi-finished printer ribbons,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37529,BRAY INTERNATIONAL,Denied,8481903000,"Parts of hand-operated valves,iron/steel","Jan 27, 2020","Feb 10, 2020"
USTR-2019-0017-37530,Moen Incorporated,Denied,8481905000,Faucet Components other than Cu/Fe/Steel,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37532,Amsak Corporation,Denied,7318160085,Nuts,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37533,"Federal Steel Supply, LLC",Denied,7304191080,SEAMLESS HOT FINISHED CARBON STEEL PIPE,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37534,Moen Incorporated,Denied,3924905650,Plastic Faucet Components,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37538,"Vapotherm, Inc.",Denied,8507600020,Lithium Ion Battery,"Dec 18, 2019","Jan 1, 2020"
USTR-2019-0017-37549,Michigan Ladder Company,Denied,3926909930,3ft Type 1A Fiberglass Stepladder,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37550,Absolute Outdoor Incorporated,Granted,6307909889,Life jacket/vest skin/shell,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37552,"Kids Crafts, LLC.",Denied,6305390000,Halloween Giveaway Bag,"Dec 6, 2019","Dec 20, 2019"
USTR-2019-0017-37554,Aster Graphics Inc,Denied,8443992550,Toner Cartridge,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37556,Michigan Ladder Company,Denied,3926909930,4ft Fiberglass Type 1A Stepladder,"Nov 27, 2019","Dec 11, 2019"
USTR-2019-0017-37557,Brother International Corporation,Denied,8471608000,Scanners,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-37560,BSN Sports LLC,Denied,9506910030,Exercise and gym equipment,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37562,"Mid-West Metal Products Co., Ltd.",Granted,4818900000,Absorbent Puppy Pads,"Dec 12, 2019","Dec 26, 2019"
USTR-2019-0017-37563,Head USA Inc. dba Head Penn Racquet Sports,Denied,9506610000,Tennis balls,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37565,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37567,"Tile, Inc.",Granted,8517620090,Bluetooth Tracking Device,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37576,All Things LLC,Denied,6401929060,Children’s Rubber Rain Boots,"Jan 7, 2020","Jan 21, 2020"
USTR-2019-0017-37578,Motion Watersports,Denied,9506290080,Water Ski & Wakeboard Boot,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37580,Central Purchasing LLC,Denied,8467290040,Cordless Impact Drivers,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-37587,"Icon Heroes, LLC.",Denied,6913901000,"DC BATMAN 80TH STATUES (B&W, CLASSIC, MO","Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37592,"Icon Heroes, LLC.",Denied,6913901000,Karate Kid Statue Set,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37596,"Photorithm, Inc.",Denied,8525804000,Smart Beat,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37610,VegHerb LLC,Denied,3926909990,Greenhouses and veggie walls,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37611,"Game Night In A Can,LLC dba ""Barry and Jason Games""",Denied,9504909080,Game Night In A Can,"Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37612,"Game Night In A Can,LLC dba ""Barry and Jason Games""",Denied,9504909080,Dr. Biscuits' Radical Road Trip,"Nov 7, 2019","Nov 21, 2019"
USTR-2019-0017-37614,"The Zetterquist Co., LLC d/b/a Zetterquist Galleries",Granted,9706000060,Chinese Antiques over 100 years old,"Nov 6, 2019","Nov 20, 2019"
USTR-2019-0017-37616,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37620,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37623,"Sportsgear Outdoor Products LLC dba ""Athlon Optics""",Denied,9013101000,Rifle Scopes,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37624,"American Piping Products, Incorporated",Denied,7304191080,Hot Finish Seamless Carbon Steel Pipe,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37625,Sunstone Metal Products LLC.,Denied,7321815000,"RUBY 30"", 36” & 42” GAS GRILL","Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37626,Hypard Trading Corp,Denied,6403913040,Leather Goodyear Welt Boots.,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37629,"Protective Industries, Inc. dba Caplugs",Denied,4016991500,Rubber Caps/lids/ seals/stoppers,"Jan 27, 2020","Feb 10, 2020"
USTR-2019-0017-37631,"SimpliPhi Power, Inc.",Denied,8507600020,LIFEPO4 26650  3.2V Cells,"Dec 5, 2019","Dec 19, 2019"
USTR-2019-0017-37633,"Chade Fashions, Inc.",Denied,6704110000,"Synthetic braids, weavings, and wigs","Nov 14, 2019","Nov 28, 2019"
USTR-2019-0017-37634,WILLBOARD LLC,Denied,8471490000,"WILLBOARD, LLC","Dec 2, 2019","Dec 16, 2019"
USTR-2019-0017-37636,Taurus International Corporation,Denied,7318160060,JIC Hose Clamp,"Nov 12, 2019","Nov 26, 2019"
USTR-2019-0017-37640,"Phenom Innovations, LLC",Denied,7604293050,Wraith™ Raw Material Extruded Bar,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-37642,Kentex Corporation,Denied,6307904010,Curtain Tassels and Tassel Tiebacks,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37643,Hypard Trading Corp,Denied,6403403090,Leather Goodyear Welt Steel Toe Boots.,"Nov 11, 2019","Nov 25, 2019"
USTR-2019-0017-37644,Allparts Music Corporation dba Walrus Audio,Denied,9209948000,Walrus Audio Power Supplies,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-37645,Kentex Corporation,Denied,6307904020,Curtain Tassel & Tiebacks,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37648,Kentex Corporation,Denied,9404902000,Memory Foam Pillow,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37649,Ball Corporation,Denied,7606123045,Aluminum cansheet body stock,"Nov 11, 2019","Nov 25, 2019"
USTR-2019-0017-37650,Henderson Sewing Machine Co. Inc.,Denied,8452219000,RPAS-HM-R-1-1200X-800-A-FD6.4-HR2.6-RH-L,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37653,Kentex Corporation,Denied,7013491000,Glass Cutting Boards,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37655,Britanico LLC,Denied,9401901085,Automotive Seat/Headrest Cable Assembly,"Nov 10, 2019","Nov 24, 2019"
USTR-2019-0017-37657,Hi-Grade Food,Denied,4421916000,bamboo skewer 100 PCSx20 bagsx10 boxes,"Nov 26, 2019","Dec 10, 2019"
USTR-2019-0017-37658,Kentex Corporation,Denied,7615103025,Aluminum Cookware,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37660,Universal Brush Mfg. Co.,Granted,9603908050,Tuft of Natural Boar (Hog) Bristles,"Jan 30, 2020","Feb 13, 2020"
USTR-2019-0017-37661,Kentex Corporation,Denied,6304920000,Oven Mitt & Pot Holder Set,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37663,Kentex Corporation,Denied,6307909889,Portable Ironing Pad,"Nov 8, 2019","Nov 22, 2019"
USTR-2019-0017-37664,"Chade Fashions, Inc.",Denied,6704190000,"Synthetic braids, weavings, and wigs","Nov 14, 2019","Nov 28, 2019"
